Initialized ZMQ socket
24.10328459739685,415,-112,-4,-0.7000000000000001,-0.7000000000000001,0.0,0.0,-0.0,0.0,1.8187637424377774,2.734227329301826,1.8187637210172567,2.7342273351571715,1.8187637424377434,2.734227329301829
24.149296045303345,416,-112,-5,-0.7000000000000001,-1.4000000000000001,0.0,0.0,-0.0,0.0,2.089830020597592,2.7709932025192976,2.0898299987749804,2.7709932084111046,2.0898300205976015,2.7709932025193025
24.193271160125732,417,-112,-5,-0.7000000000000001,-2.1,0.0,0.0,-0.0,0.0,2.3662455894186953,2.8160979176627743,2.366245567195324,2.8160979235921926,2.366245589418705,2.8160979176627783
24.243345260620117,418,-112,-5,-0.7000000000000001,-2.8000000000000003,0.0,0.0,-0.0,0.0,2.647968498436448,2.8695318351030545,2.6479684758136814,2.8695318410711033,2.6479684984364638,2.869531835103057
24.288920879364014,419,-112,-5,-0.7000000000000001,-3.5000000000000004,0.0,0.0,-0.0,0.0,2.9349563248086596,2.9312839416394154,2.9349563017878864,2.931283947647214,2.934956324808666,2.9312839416394207
24.339552402496338,420,-113,-5,-0.70625,-4.206250000000001,0.0,0.0,-0.0,0.0,3.229798629822072,3.0020047050552887,3.229798606401361,3.002004711104339,3.22979862982208,3.0020047050552927
24.388590335845947,421,-113,-5,-0.70625,-4.9125000000000005,0.0,0.0,-0.0,0.0,3.529912282533635,3.081165980958552,3.529912258714538,3.0811659870497556,3.5299122825336475,3.081165980958554
24.436407566070557,422,-113,-4,-0.70625,-5.61875,0.0,0.0,-0.0,0.0,3.835252557902085,3.1687520176032087,3.8352525336861745,3.1687520237377957,3.835252557902094,3.1687520176032127
24.484814882278442,423,-114,-4,-0.7125,-6.331250000000001,0.0,0.0,-0.0,0.0,4.14854542616089,3.2656324949483335,4.148545401546357,3.2656325011276226,4.1485454261609,3.265632494948338
24.532500505447388,424,-117,-5,-0.7312500000000001,-7.062500000000001,0.0,0.0,-0.0,0.0,4.475517854575461,3.373939785649265,4.475517829553605,3.373939791875591,4.475517854575469,3.373939785649269
24.58279585838318,425,-126,-5,-0.7875000000000001,-7.850000000000001,0.0,0.0,-0.0,0.0,4.833741816286327,3.5006093061971546,4.8337417908277756,3.50060931247528,4.83374181628634,3.5006093061971577
